observation_month,brand,lta_make,trailing_12m_start,trailing_12m_end,brand_registrations,all_make_registrations,market_share_weight,source_url
2025-09,Honda,HONDA,2024-09,2025-08,4651.0,49813.0,0.09336920081103327,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-09,Hyundai,HYUNDAI,2024-09,2025-08,1694.0,49813.0,0.03400718687892719,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-09,Jaecoo,CHERY,2024-09,2025-08,442.0,49813.0,0.0088731857145725,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-09,Kia,KIA,2024-09,2025-08,1250.0,49813.0,0.025093851002750286,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-09,Lexus,TOYOTA,2024-09,2025-08,8289.0,49813.0,0.1664023447694377,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-09,MG,M.G.,2024-09,2025-08,659.0,49813.0,0.01322947824864995,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-09,Mazda,MAZDA,2024-09,2025-08,1249.0,49813.0,0.025073775921948087,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-09,Mercedes-Benz,MERCEDES BENZ,2024-09,2025-08,5173.0,49813.0,0.10384839298978178,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-09,Nissan,NISSAN,2024-09,2025-08,1366.0,49813.0,0.027422560375805514,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-09,Omoda,CHERY,2024-09,2025-08,442.0,49813.0,0.0088731857145725,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-09,Porsche,PORSCHE,2024-09,2025-08,752.0,49813.0,0.015096460763254571,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-09,Suzuki,SUZUKI,2024-09,2025-08,346.0,49813.0,0.006945977957561279,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-09,Tesla,TESLA,2024-09,2025-08,3070.0,49813.0,0.0616304980627547,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-09,Toyota,TOYOTA,2024-09,2025-08,8289.0,49813.0,0.1664023447694377,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-09,Volvo,VOLVO,2024-09,2025-08,607.0,49813.0,0.012185574046935538,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-09,XPENG,XPENG,2024-09,2025-08,820.0,49813.0,0.016461566257804188,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-09,ZEEKR,ZEEKR,2024-09,2025-08,302.0,49813.0,0.006062674402264469,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-10,Aion,GAC,2024-10,2025-09,849.0,50392.0,0.01684791236704239,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-10,Audi,AUDI,2024-10,2025-09,647.0,50392.0,0.012839339577710747,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-10,BMW,B.M.W.,2024-10,2025-09,5271.0,50392.0,0.1045999364978568,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-10,BYD,BYD,2024-10,2025-09,9616.0,50392.0,0.19082394030798538,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-10,Dongfeng,DONGFENG,2024-10,2025-09,241.0,50392.0,0.004782505159549135,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-10,GAC,GAC,2024-10,2025-09,849.0,50392.0,0.01684791236704239,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-10,Honda,HONDA,2024-10,2025-09,4617.0,50392.0,0.09162168598190189,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-10,Hyundai,HYUNDAI,2024-10,2025-09,1617.0,50392.0,0.032088426734402285,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-10,Jaecoo,CHERY,2024-10,2025-09,531.0,50392.0,0.01053738688680743,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-10,Kia,KIA,2024-10,2025-09,1221.0,50392.0,0.024230036513732338,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-10,Lexus,TOYOTA,2024-10,2025-09,8195.0,50392.0,0.16262501984441974,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-10,MG,M.G.,2024-10,2025-09,740.0,50392.0,0.014684870614383236,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-10,Mazda,MAZDA,2024-10,2025-09,1238.0,50392.0,0.02456739164946817,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-10,Mercedes-Benz,MERCEDES BENZ,2024-10,2025-09,4945.0,50392.0,0.09813065565962852,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-10,Nissan,NISSAN,2024-10,2025-09,1215.0,50392.0,0.02411096999523734,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-10,Omoda,CHERY,2024-10,2025-09,531.0,50392.0,0.01053738688680743,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-10,Porsche,PORSCHE,2024-10,2025-09,774.0,50392.0,0.015359580885854898,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-10,Suzuki,SUZUKI,2024-10,2025-09,337.0,50392.0,0.0066875694554691225,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-10,Tesla,TESLA,2024-10,2025-09,3070.0,50392.0,0.06092236862994126,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-10,Toyota,TOYOTA,2024-10,2025-09,8195.0,50392.0,0.16262501984441974,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-10,Volvo,VOLVO,2024-10,2025-09,636.0,50392.0,0.012621050960469915,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-10,XPENG,XPENG,2024-10,2025-09,830.0,50392.0,0.016470868391808224,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-10,ZEEKR,ZEEKR,2024-10,2025-09,443.0,50392.0,0.008791077948880774,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-11,Aion,GAC,2024-11,2025-10,868.0,50941.0,0.017039319997644332,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-11,Audi,AUDI,2024-11,2025-10,692.0,50941.0,0.013584342670933041,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-11,BMW,B.M.W.,2024-11,2025-10,5147.0,50941.0,0.10103845625331266,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-11,BYD,BYD,2024-11,2025-10,10154.0,50941.0,0.19932863508765042,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-11,Dongfeng,DONGFENG,2024-11,2025-10,256.0,50941.0,0.0050254215661255175,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-11,GAC,GAC,2024-11,2025-10,868.0,50941.0,0.017039319997644332,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-11,Honda,HONDA,2024-11,2025-10,4705.0,50941.0,0.09236175183054907,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-11,Hyundai,HYUNDAI,2024-11,2025-10,1532.0,50941.0,0.030074007184782394,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-11,Jaecoo,CHERY,2024-11,2025-10,616.0,50941.0,0.012092420643489527,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-11,Kia,KIA,2024-11,2025-10,1164.0,50941.0,0.022849963683476963,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-11,Lexus,TOYOTA,2024-11,2025-10,8014.0,50941.0,0.15731925168331992,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-11,MG,M.G.,2024-11,2025-10,782.0,50941.0,0.015351092440274043,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-11,Mazda,MAZDA,2024-11,2025-10,1221.0,50941.0,0.023968905204059598,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-11,Mercedes-Benz,MERCEDES BENZ,2024-11,2025-10,4876.0,50941.0,0.09571857639229697,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-11,Nissan,NISSAN,2024-11,2025-10,1174.0,50941.0,0.02304626921340374,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-11,Omoda,CHERY,2024-11,2025-10,616.0,50941.0,0.012092420643489527,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-11,Porsche,PORSCHE,2024-11,2025-10,788.0,50941.0,0.015468875758230109,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-11,Suzuki,SUZUKI,2024-11,2025-10,326.0,50941.0,0.006399560275612964,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-11,Tesla,TESLA,2024-11,2025-10,3278.0,50941.0,0.06434895270999784,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-11,Toyota,TOYOTA,2024-11,2025-10,8014.0,50941.0,0.15731925168331992,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-11,Volvo,VOLVO,2024-11,2025-10,646.0,50941.0,0.012681337233269861,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-11,XPENG,XPENG,2024-11,2025-10,860.0,50941.0,0.01688227557370291,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-11,ZEEKR,ZEEKR,2024-11,2025-10,529.0,50941.0,0.010384562533126558,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-12,Aion,GAC,2024-12,2025-11,903.0,51730.0,0.017456021650879568,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-12,Audi,AUDI,2024-12,2025-11,705.0,51730.0,0.013628455441716605,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-12,BMW,B.M.W.,2024-12,2025-11,5070.0,51730.0,0.09800889232553645,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-12,BYD,BYD,2024-12,2025-11,10746.0,51730.0,0.207732456988208,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-12,Dongfeng,DONGFENG,2024-12,2025-11,292.0,51730.0,0.005644693601391843,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-12,GAC,GAC,2024-12,2025-11,903.0,51730.0,0.017456021650879568,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-12,Honda,HONDA,2024-12,2025-11,4753.0,51730.0,0.0918809201623816,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-12,Hyundai,HYUNDAI,2024-12,2025-11,1483.0,51730.0,0.028668084283781172,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-12,Jaecoo,CHERY,2024-12,2025-11,673.0,51730.0,0.013009858882659965,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-12,Kia,KIA,2024-12,2025-11,1188.0,51730.0,0.02296539725497777,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-12,Lexus,TOYOTA,2024-12,2025-11,7851.0,51730.0,0.15176879953605257,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-12,MG,M.G.,2024-12,2025-11,841.0,51730.0,0.016257490817707325,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-12,Mazda,MAZDA,2024-12,2025-11,1221.0,51730.0,0.02360332495650493,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-12,Mercedes-Benz,MERCEDES BENZ,2024-12,2025-11,4874.0,51730.0,0.09421998840131451,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-12,Nissan,NISSAN,2024-12,2025-11,1149.0,51730.0,0.02221148269862749,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-12,Omoda,CHERY,2024-12,2025-11,673.0,51730.0,0.013009858882659965,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-12,Porsche,PORSCHE,2024-12,2025-11,740.0,51730.0,0.014305045428184806,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-12,Suzuki,SUZUKI,2024-12,2025-11,386.0,51730.0,0.007461820993620723,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-12,Tesla,TESLA,2024-12,2025-11,3461.0,51730.0,0.06690508409046975,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-12,Toyota,TOYOTA,2024-12,2025-11,7851.0,51730.0,0.15176879953605257,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-12,Volvo,VOLVO,2024-12,2025-11,650.0,51730.0,0.012565242605838006,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-12,XPENG,XPENG,2024-12,2025-11,868.0,51730.0,0.016779431664411367,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2025-12,ZEEKR,ZEEKR,2024-12,2025-11,601.0,51730.0,0.011618016624782524,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-01,Aion,GAC,2025-01,2025-12,1103.0,52678.0,0.020938532214586733,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-01,Audi,AUDI,2025-01,2025-12,730.0,52678.0,0.013857777440297658,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-01,BMW,B.M.W.,2025-01,2025-12,5091.0,52678.0,0.09664376020350052,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-01,BYD,BYD,2025-01,2025-12,11184.0,52678.0,0.21230874368806713,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-01,Dongfeng,DONGFENG,2025-01,2025-12,320.0,52678.0,0.006074642165609932,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-01,GAC,GAC,2025-01,2025-12,1103.0,52678.0,0.020938532214586733,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-01,Honda,HONDA,2025-01,2025-12,4845.0,52678.0,0.09197387903868788,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-01,Hyundai,HYUNDAI,2025-01,2025-12,1459.0,52678.0,0.027696571623827784,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-01,Jaecoo,CHERY,2025-01,2025-12,716.0,52678.0,0.013592011845552223,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-01,Kia,KIA,2025-01,2025-12,1209.0,52678.0,0.022950757431945024,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-01,Lexus,TOYOTA,2025-01,2025-12,7466.0,52678.0,0.14172899502638672,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-01,MG,M.G.,2025-01,2025-12,922.0,52678.0,0.017502562739663618,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-01,Mazda,MAZDA,2025-01,2025-12,1242.0,52678.0,0.023577204905273548,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-01,Mercedes-Benz,MERCEDES BENZ,2025-01,2025-12,4871.0,52678.0,0.09246744371464369,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-01,Nissan,NISSAN,2025-01,2025-12,1145.0,52678.0,0.021735828998823037,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-01,Omoda,CHERY,2025-01,2025-12,716.0,52678.0,0.013592011845552223,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-01,Porsche,PORSCHE,2025-01,2025-12,689.0,52678.0,0.013079463912828885,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-01,Suzuki,SUZUKI,2025-01,2025-12,432.0,52678.0,0.008200766923573409,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-01,Tesla,TESLA,2025-01,2025-12,3476.0,52678.0,0.06598580052393789,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-01,Toyota,TOYOTA,2025-01,2025-12,7466.0,52678.0,0.14172899502638672,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-01,Volvo,VOLVO,2025-01,2025-12,687.0,52678.0,0.013041497399293823,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-01,XPENG,XPENG,2025-01,2025-12,940.0,52678.0,0.017844261361479177,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-01,ZEEKR,ZEEKR,2025-01,2025-12,764.0,52678.0,0.014503208170393713,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-02,Aion,GAC,2025-02,2026-01,1132.0,54241.0,0.02086982172157593,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-02,Audi,AUDI,2025-02,2026-01,757.0,54241.0,0.013956232370347155,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-02,BMW,B.M.W.,2025-02,2026-01,4982.0,54241.0,0.09184933906085803,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-02,BYD,BYD,2025-02,2026-01,11819.0,54241.0,0.21789790011246105,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-02,Dongfeng,DONGFENG,2025-02,2026-01,351.0,54241.0,0.0064711196327501335,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-02,GAC,GAC,2025-02,2026-01,1132.0,54241.0,0.02086982172157593,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-02,Honda,HONDA,2025-02,2026-01,4847.0,54241.0,0.08936044689441566,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-02,Hyundai,HYUNDAI,2025-02,2026-01,1428.0,54241.0,0.026326948249479176,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-02,Jaecoo,CHERY,2025-02,2026-01,918.0,54241.0,0.01692446673180804,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-02,Kia,KIA,2025-02,2026-01,1183.0,54241.0,0.02181006987334304,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-02,Lexus,TOYOTA,2025-02,2026-01,7832.0,54241.0,0.14439261813019671,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-02,MG,M.G.,2025-02,2026-01,999.0,54241.0,0.018417802031673456,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-02,Mazda,MAZDA,2025-02,2026-01,1226.0,54241.0,0.022602828118950608,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-02,Mercedes-Benz,MERCEDES BENZ,2025-02,2026-01,4692.0,54241.0,0.08650282996257444,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-02,Nissan,NISSAN,2025-02,2026-01,1170.0,54241.0,0.02157039877583378,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-02,Omoda,CHERY,2025-02,2026-01,918.0,54241.0,0.01692446673180804,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-02,Porsche,PORSCHE,2025-02,2026-01,661.0,54241.0,0.012186353496432588,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-02,Suzuki,SUZUKI,2025-02,2026-01,506.0,54241.0,0.00932873656459136,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-02,Tesla,TESLA,2025-02,2026-01,3889.0,54241.0,0.07169853063180988,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-02,Toyota,TOYOTA,2025-02,2026-01,7832.0,54241.0,0.14439261813019671,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-02,Volvo,VOLVO,2025-02,2026-01,688.0,54241.0,0.01268413192972106,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-02,XPENG,XPENG,2025-02,2026-01,970.0,54241.0,0.0178831511218451,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-02,ZEEKR,ZEEKR,2025-02,2026-01,820.0,54241.0,0.015117715381353588,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-03,Aion,GAC,2025-03,2026-02,1192.0,54370.0,0.02192385506713261,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-03,Audi,AUDI,2025-03,2026-02,763.0,54370.0,0.014033474342468273,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-03,BMW,B.M.W.,2025-03,2026-02,4816.0,54370.0,0.08857826006989149,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-03,BYD,BYD,2025-03,2026-02,11906.0,54370.0,0.21898105572926246,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-03,Dongfeng,DONGFENG,2025-03,2026-02,337.0,54370.0,0.006198271105389001,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-03,GAC,GAC,2025-03,2026-02,1192.0,54370.0,0.02192385506713261,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-03,Honda,HONDA,2025-03,2026-02,4717.0,54370.0,0.08675740297958433,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-03,Hyundai,HYUNDAI,2025-03,2026-02,1361.0,54370.0,0.025032186867757954,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-03,Jaecoo,CHERY,2025-03,2026-02,1050.0,54370.0,0.019312120654772853,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-03,Kia,KIA,2025-03,2026-02,1150.0,54370.0,0.021151370240941696,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-03,Lexus,TOYOTA,2025-03,2026-02,8000.0,54370.0,0.14713996689350745,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-03,MG,M.G.,2025-03,2026-02,1083.0,54370.0,0.019919073018208572,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-03,Mazda,MAZDA,2025-03,2026-02,1146.0,54370.0,0.021077800257494943,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-03,Mercedes-Benz,MERCEDES BENZ,2025-03,2026-02,4501.0,54370.0,0.08278462387345963,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-03,Nissan,NISSAN,2025-03,2026-02,1183.0,54370.0,0.021758322604377413,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-03,Omoda,CHERY,2025-03,2026-02,1050.0,54370.0,0.019312120654772853,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-03,Porsche,PORSCHE,2025-03,2026-02,663.0,54370.0,0.01219422475629943,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-03,Suzuki,SUZUKI,2025-03,2026-02,484.0,54370.0,0.008901967997057201,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-03,Tesla,TESLA,2025-03,2026-02,4112.0,54370.0,0.07562994298326282,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-03,Toyota,TOYOTA,2025-03,2026-02,8000.0,54370.0,0.14713996689350745,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-03,Volvo,VOLVO,2025-03,2026-02,693.0,54370.0,0.012745999632150083,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-03,XPENG,XPENG,2025-03,2026-02,986.0,54370.0,0.018135000919624795,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-03,ZEEKR,ZEEKR,2025-03,2026-02,891.0,54370.0,0.016387713812764392,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-04,Aion,GAC,2025-04,2026-03,1335.0,55086.0,0.024234832806883783,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-04,Audi,AUDI,2025-04,2026-03,762.0,55086.0,0.013832915804378608,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-04,BMW,B.M.W.,2025-04,2026-03,4599.0,55086.0,0.08348763751225356,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-04,BYD,BYD,2025-04,2026-03,12240.0,55086.0,0.2221980176451367,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-04,Dongfeng,DONGFENG,2025-04,2026-03,382.0,55086.0,0.006934611335003449,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-04,GAC,GAC,2025-04,2026-03,1335.0,55086.0,0.024234832806883783,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-04,Honda,HONDA,2025-04,2026-03,4463.0,55086.0,0.08101877064952982,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-04,Hyundai,HYUNDAI,2025-04,2026-03,1267.0,55086.0,0.02300039937552191,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-04,Jaecoo,CHERY,2025-04,2026-03,1226.0,55086.0,0.02225610863014196,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-04,Kia,KIA,2025-04,2026-03,1147.0,55086.0,0.020821987437824492,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-04,Lexus,TOYOTA,2025-04,2026-03,8005.0,55086.0,0.14531822967723196,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-04,MG,M.G.,2025-04,2026-03,1192.0,55086.0,0.021638891914461025,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-04,Mazda,MAZDA,2025-04,2026-03,1141.0,55086.0,0.020713066840939622,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-04,Mercedes-Benz,MERCEDES BENZ,2025-04,2026-03,4353.0,55086.0,0.07902189303997385,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-04,Nissan,NISSAN,2025-04,2026-03,1237.0,55086.0,0.022455796391097557,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-04,Omoda,CHERY,2025-04,2026-03,1226.0,55086.0,0.02225610863014196,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-04,Porsche,PORSCHE,2025-04,2026-03,667.0,55086.0,0.012108339687034819,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-04,Suzuki,SUZUKI,2025-04,2026-03,504.0,55086.0,0.009149330138329158,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-04,Tesla,TESLA,2025-04,2026-03,4578.0,55086.0,0.08310641542315651,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-04,Toyota,TOYOTA,2025-04,2026-03,8005.0,55086.0,0.14531822967723196,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-04,Volvo,VOLVO,2025-04,2026-03,681.0,55086.0,0.01236248774643285,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-04,XPENG,XPENG,2025-04,2026-03,997.0,55086.0,0.018098972515702718,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-04,ZEEKR,ZEEKR,2025-04,2026-03,970.0,55086.0,0.017608829829720802,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-05,Aion,GAC,2025-05,2026-04,1445.0,55690.0,0.02594720775722751,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-05,Audi,AUDI,2025-05,2026-04,771.0,55690.0,0.013844496318908241,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-05,BMW,B.M.W.,2025-05,2026-04,4517.0,55690.0,0.08110971449093195,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-05,BYD,BYD,2025-05,2026-04,12821.0,55690.0,0.23022086550547674,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-05,Dongfeng,DONGFENG,2025-05,2026-04,402.0,55690.0,0.0072185311546058535,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-05,GAC,GAC,2025-05,2026-04,1445.0,55690.0,0.02594720775722751,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-05,Honda,HONDA,2025-05,2026-04,4232.0,55690.0,0.07599209912012929,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-05,Hyundai,HYUNDAI,2025-05,2026-04,1234.0,55690.0,0.022158376728317473,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-05,Jaecoo,CHERY,2025-05,2026-04,1396.0,55690.0,0.025067337044352666,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-05,Kia,KIA,2025-05,2026-04,1135.0,55690.0,0.020380678757407074,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
2026-05,Lexus,TOYOTA,2025-05,2026-04,7775.0,55690.0,0.13961213862452865,https://datamall.lta.gov.sg/content/datamall/en/static-data.html
